customer_id,customer_name,email,phone,city,province,segment,signup_date
1355,Ayanda Daniels,customer1355@example.co.za,0761434695,Pretoria,Gauteng,Small Business,2022-06-08
1356,Naledi Jacobs,customer1356@example.co.za,0797824657,Gqeberha,Eastern Cape,Retail,2023-11-06
1357,Bongani Maseko,customer1357@example.co.za,0715584424,Johannesburg,Gauteng,Small Business,2023-04-08
1358,Thabo Jacobs,customer1358@example.co.za,0764728326,Gqeberha,Eastern Cape,Wholesale,2022-08-04
1359,Mpho Smith,customer1359@example.co.za,0789214437,Johannesburg,Gauteng,Retail,2024-12-19
1360,Kagiso Mthembu,customer1360@example.co.za,0782662054,Bloemfontein,Free State,Retail,2022-12-16
1361,Chantelle van Wyk,customer1361@example.co.za,0849920146,Bloemfontein,Free State,Wholesale,2024-09-03
1362,Anele Mthembu,customer1362@example.co.za,0829616197,Kimberley,Northern Cape,Small Business,2022-09-16
1363,Chantelle Mthembu,customer1363@example.co.za,0827210098,Pretoria,Gauteng,Small Business,2024-05-06
1364,Mpho Nkosi,customer1364@example.co.za,0848862907,East London,Eastern Cape,Corporate,2023-07-19
1365,Sibusiso Smith,customer1365@example.co.za,0792458649,Polokwane,Limpopo,Corporate,2024-04-12
1366,Sipho Naidoo, customer1366@example.co.za,0825027148,Bloemfontein,Free State,Retail,2022-12-05
1367,Lerato Naidoo, customer1367@example.co.za,0795795781,Kimberley,Northern Cape,Wholesale,2022-01-22
1368,Anele Mahlangu,customer1368@example.co.za,0769640458,Polokwane,Limpopo,Retail,2024-04-10
1369,Zanele Mokoena,customer1369@example.co.za,0798129962,Cape Town,Western Cape,Corporate,2023-05-16
1370,Lerato Nkosi,customer1370@example.co.za,0839783147,Mbombela,Mpumalanga,Small Business,2022-12-25
1371,Bongani Dlamini,customer1371@example.co.za,0786927248,Johannesburg,Gauteng,Retail,2024-05-15
1372,Chantelle van Wyk,customer1372@example.co.za,0842899743,East London,Eastern Cape,Corporate,2023-05-27
1373,Naledi Smith,customer1373@example.co.za,0849105487,Mbombela,Mpumalanga,Corporate,2023-06-27
1374,Thabo Adams,customer1374@example.co.za,0836114027,Durban,KwaZulu-Natal,Retail,2024-08-06
1375,Amahle Ndlovu,customer1375@example.co.za,0841098836,Kimberley,Northern Cape,Wholesale,2023-11-04
1376,Bongani Jacobs,customer1376@example.co.za,0826867356,Gqeberha,Eastern Cape,Small Business,2024-04-03
1377,Thabo Jacobs,customer1377@example.co.za,0769255164,Bloemfontein,Free State,Small Business,2022-06-23
1378,Anele Daniels,customer1378@example.co.za,0829177419,Mbombela,Mpumalanga,Retail,2022-11-15
1379,Sibusiso Mahlangu,customer1379@example.co.za,0767279870,Gqeberha,Eastern Cape,Corporate,2024-01-17
1380,Mpho Mthembu,customer1380@example.co.za,0828358018,Polokwane,Limpopo,Wholesale,2022-11-28
1381,Bongani Daniels,customer1381@example.co.za,0827026992,Pretoria,Gauteng,Small Business,2022-08-15
1382,Kagiso Ndlovu,customer1382@example.co.za,0837619383,Durban,KwaZulu-Natal,Wholesale,2023-11-10
1383,Mpho Pillay,customer1383@example.co.za,0765459377,Cape Town,Western Cape,Retail,2024-05-12
1384,Amahle Dlamini,customer1384@example.co.za,0847708806,East London,Eastern Cape,Wholesale,2022-09-27
1385,Naledi Mokoena,customer1385@example.co.za,0833609561,Johannesburg,Gauteng,Corporate,2024-10-21
1386,Sibusiso Ndlovu,customer1386@example.co.za,0796740173,Cape Town,Western Cape,Wholesale,2022-01-17
1387,Amahle Smith,customer1387@example.co.za,0849152539,Polokwane,Limpopo,Retail,2024-05-28
1388,Anele van Wyk,customer1388@example.co.za,0835716726,Durban,KwaZulu-Natal,Retail,2023-06-24
1389,Jason Pillay,customer1389@example.co.za,0762729141,Durban,KwaZulu-Natal,Small Business,2023-01-22
1390,Anele Botha,customer1390@example.co.za,0823219555,Kimberley,Northern Cape,Wholesale,2022-03-20
1391,Zanele Dlamini,customer1391@example.co.za,0761296308,Gqeberha,Eastern Cape,Small Business,2022-07-06
1392,Chantelle Daniels,customer1392@example.co.za,0786141309,Cape Town,Western Cape,Small Business,2023-03-31
1393,Jason Mahlangu,customer1393@example.co.za,0829554093,Bloemfontein,Free State,Wholesale,2022-04-16
1394,Naledi Mthembu,customer1394@example.co.za,0845706947,Gqeberha,Eastern Cape,Corporate,2024-05-06
1395,Ayanda Ndlovu,customer1395@example.co.za,0831686005,Durban,KwaZulu-Natal,Retail,2022-04-17
1396,Zanele Smith,customer1396@example.co.za,0765700293,Bloemfontein,Free State,Retail,2024-06-01
1397,Nomsa Mahlangu,customer1397@example.co.za,0846608323,Pretoria,Gauteng,Corporate,2022-08-17
1398,Thabo Dlamini,customer1398@example.co.za,0847049339,Johannesburg,Gauteng,Corporate,2024-12-19
1399,Bongani Botha,customer1399@example.co.za,0795629621,Kimberley,Northern Cape,Small Business,2025-04-11
1400,Sipho Jacobs,customer1400@example.co.za,0833019210,Polokwane,Limpopo,Retail,2023-01-26
1401,Liam Jacobs,customer1401@example.co.za,0826752873,Durban,KwaZulu-Natal,Corporate,2024-08-29
1402,Anele Ndlovu,customer1402@example.co.za,0834216305,Durban,KwaZulu-Natal,Wholesale,2025-02-01
1403,Bongani Mabena,customer1403@example.co.za,0762970130,Gqeberha,Eastern Cape,Wholesale,2022-05-19
1404,Jason Mokoena,customer1404@example.co.za,0835599450,East London,Eastern Cape,Small Business,2023-08-17
1405,Lerato Pillay,customer1405@example.co.za,0797668839,Cape Town,Western Cape,Wholesale,2024-12-26
1406,Sipho van Wyk,customer1406@example.co.za,0769544273,Mbombela,Mpumalanga,Wholesale,2025-02-25
1407,Chantelle Mthembu,customer1407@example.co.za,0834088120,Polokwane,Limpopo,Retail,2022-11-24
1408,Zanele Mokoena,customer1408@example.co.za,0719603283,Kimberley,Northern Cape,Wholesale,2024-10-28
1409,Nomsa Smith,customer1409@example.co.za,0714696630,Mbombela,Mpumalanga,Corporate,2023-07-04
1410,Naledi van Wyk,customer1410@example.co.za,0831765250,Mbombela,Mpumalanga,Small Business,2023-08-21
1411,Anele Mthembu,customer1411@example.co.za,0835537143,Cape Town,Western Cape,Retail,2023-05-25
1412,Naledi Mokoena,customer1412@example.co.za,0796829443,Durban,KwaZulu-Natal,Corporate,2023-10-27
1413,Nomsa Dlamini,customer1413@example.co.za,0765947522,Johannesburg,Gauteng,Corporate,2022-04-28
1414,Bongani Botha,customer1414@example.co.za,0795692416,Cape Town,Western Cape,Small Business,2023-06-09
1415,Naledi Adams,customer1415@example.co.za,0795317535,Cape Town,Western Cape,Small Business,2024-06-24
1416,Ayanda Mthembu,customer1416@example.co.za,0837634775,Durban,KwaZulu-Natal,Small Business,2024-07-02
1417,Jason Mabena,customer1417@example.co.za,0839036402,Durban,KwaZulu-Natal,Retail,2024-10-12
1418,Liam van Wyk,customer1418@example.co.za,0713954644,Pretoria,Gauteng,Small Business,2025-03-12
1419,Mpho Smith,customer1419@example.co.za,0826203625,East London,Eastern Cape,Small Business,2022-12-30
1420,Zanele Naidoo,customer1420@example.co.za,0832208776,Polokwane,Limpopo,Wholesale,2023-05-18
1421,Chantelle Jacobs,customer1421@example.co.za,0799837877,East London,Eastern Cape,Small Business,2022-01-25
1422,Naledi Adams,customer1422@example.co.za,0761347555,Kimberley,Northern Cape,Retail,2022-01-28
1423,Anele Botha,customer1423@example.co.za,0712402500,Cape Town,Western Cape,Corporate,2022-10-20
1424,Thabo Mokoena,customer1424@example.co.za,0712784071,Kimberley,Northern Cape,Corporate,2022-06-24
1425,Anele Mahlangu,customer1425@example.co.za,0718454556,Durban,KwaZulu-Natal,Small Business,2023-09-22
1426,Amahle Dlamini,customer1426@example.co.za,0831937435,Bloemfontein,Free State,Corporate,2025-01-18
1427,Thabo Ndlovu,customer1427@example.co.za,0825978445,Johannesburg,Gauteng,Retail,2024-11-13
1428,Anele Mokoena,customer1428@example.co.za,0831402667,Polokwane,Limpopo,Small Business,2024-05-24
1429,Anele Mabena,customer1429@example.co.za,0795812480,Polokwane,Limpopo,Small Business,2024-02-27
1430,Amahle van Wyk,customer1430@example.co.za,0824766861,Johannesburg,Gauteng,Retail,2023-08-01
1431,Sipho Maseko,customer1431@example.co.za,0827048077,Bloemfontein,Free State,Retail,2022-03-30
1432,Anele van Wyk,customer1432@example.co.za,0769899988,Kimberley,Northern Cape,Corporate,2023-01-07
1433,Anele Smith,customer1433@example.co.za,0785815154,Polokwane,Limpopo,Corporate,2022-08-01
1434,Amahle Mabena,customer1434@example.co.za,0842281267,Gqeberha,Eastern Cape,Retail,2022-11-01
1435,Ayanda Dlamini,customer1435@example.co.za,0768494305,Pretoria,Gauteng,Wholesale,2022-05-18
1436,Jason Mthembu,customer1436@example.co.za,0832517449,Johannesburg,Gauteng,Corporate,2022-09-19
1437,Chantelle Mabena,customer1437@example.co.za,0849291408,Pretoria,Gauteng,Wholesale,2024-09-12
1438,Ayanda Dlamini,customer1438@example.co.za,0715125653,Polokwane,Limpopo,Wholesale,2024-05-07
1439,Amahle Mahlangu,customer1439@example.co.za,0789996153,Mbombela,Mpumalanga,Small Business,2024-02-27
1440,Jason Botha,customer1440@example.co.za,0792463815,Johannesburg,Gauteng,Small Business,2024-01-11
1441,Zanele Mokoena,customer1441@example.co.za,0848951164,Cape Town,Western Cape,Small Business,2022-08-14
1442,Bongani Mabena,customer1442@example.co.za,0713337892,Cape Town,Western Cape,Corporate,2024-07-31
1443,Jason Botha,customer1443@example.co.za,0834767947,Pretoria,Gauteng,Retail,2022-10-10
1444,Anele Adams,customer1444@example.co.za,0791442027,Johannesburg,Gauteng,Wholesale,2024-02-01
1445,Naledi Naidoo,customer1445@example.co.za,0763653705,Cape Town,Western Cape,Retail,2022-10-28
1446,Anele Naidoo,customer1446@example.co.za,0832292941,Bloemfontein,Free State,Retail,2025-03-11
1447,Anele van Wyk,customer1447@example.co.za,0763350695,Polokwane,Limpopo,Corporate,2024-08-20
1448,Ayanda Nkosi,customer1448@example.co.za,0711221617,Polokwane,Limpopo,Corporate,2022-08-16
1449,Lerato Ndlovu,customer1449@example.co.za,0783912192,Pretoria,Gauteng,Small Business,2022-01-23
1450,Jason Nkosi,customer1450@example.co.za,0785329433,Polokwane,Limpopo,Corporate,2023-04-11
1451,Mpho Mthembu,customer1451@example.co.za,0829749335,Polokwane,Limpopo,Wholesale,2022-09-14
1452,Chantelle Ndlovu,customer1452@example.co.za,0837581550,Durban,KwaZulu-Natal,Small Business,2025-02-19
1453,Sipho Nkosi,customer1453@example.co.za,0766254450,Kimberley,Northern Cape,Wholesale,2024-02-19
1454,Lerato Mabena,customer1454@example.co.za,0798117262,Pretoria,Gauteng,Small Business,2023-07-07
1455,Naledi Naidoo,customer1455@example.co.za,0846628280,Johannesburg,Gauteng,Retail,2023-05-06
1456,Mpho Jacobs,customer1456@example.co.za,0824555258,Gqeberha,Eastern Cape,Retail,2023-09-26
1457,Zanele Ndlovu,customer1457@example.co.za,0835515889,Durban,KwaZulu-Natal,Retail,2025-03-13
1458,Lerato Mahlangu,customer1458@example.co.za,0821806126,Kimberley,Northern Cape,Corporate,2022-07-10
1459,Thabo Mabena,customer1459@example.co.za,0715737922,Gqeberha,Eastern Cape,Wholesale,2024-10-21
1460,Ayanda Adams,customer1460@example.co.za,0796969959,Durban,KwaZulu-Natal,Small Business,2022-07-19
1461,Jason Jacobs,customer1461@example.co.za,0783519714,Bloemfontein,Free State,Retail,2024-02-22
1462,Lerato Smith,customer1462@example.co.za,0833542382,East London,Eastern Cape,Wholesale,2022-06-11
1463,Sibusiso Pillay,customer1463@example.co.za,0713363282,Johannesburg,Gauteng,Small Business,2024-10-24
1464,Ayanda Nkosi,customer1464@example.co.za,0713201130,Mbombela,Mpumalanga,Corporate,2023-08-19
1465,Jason Ndlovu,customer1465@example.co.za,0797503423,Bloemfontein,Free State,Small Business,2023-03-04
1466,Sipho Dlamini,customer1466@example.co.za,0789347047,Kimberley,Northern Cape,Retail,2022-01-31
1467,Kagiso Naidoo,customer1467@example.co.za,0762578970,Pretoria,Gauteng,Wholesale,2023-10-05
1468,Kagiso van Wyk,customer1468@example.co.za,0825699588,Pretoria,Gauteng,Corporate,2023-12-25
1469,Sipho van Wyk,customer1469@example.co.za,0798729953,Johannesburg,Gauteng,Corporate,2024-08-27
1470,Liam Dlamini,customer1470@example.co.za,0829191626,Gqeberha,Eastern Cape,Retail,2024-01-15
1471,Chantelle Daniels,customer1471@example.co.za,0713163996,Gqeberha,Eastern Cape,Wholesale,2024-01-22
1472,Ayanda Mabena,customer1472@example.co.za,0827932248,Mbombela,Mpumalanga,Wholesale,2023-06-23
1473,Lerato Botha,customer1473@example.co.za,0791133260,Cape Town,Western Cape,Small Business,2022-08-04
1474,Chantelle van Wyk,customer1474@example.co.za,0787698813,Gqeberha,Eastern Cape,Retail,2023-04-02
1475,Liam Naidoo, customer1475@example.co.za,0848816129,Polokwane,Limpopo,Wholesale,2024-12-31
1476,Naledi Naidoo,customer1476@example.co.za,0832817783,East London,Eastern Cape,Wholesale,2024-06-06
1477,Chantelle Maseko,customer1477@example.co.za,0826323156,Durban,KwaZulu-Natal,Corporate,2024-09-22
1478,Amahle Jacobs,customer1478@example.co.za,0848626564,Durban,KwaZulu-Natal,Retail,2025-01-21
1479,Amahle Dlamini,customer1479@example.co.za,0794581434,Pretoria,Gauteng,Corporate,2025-03-09
1480,Chantelle Ndlovu,customer1480@example.co.za,0717064842,Cape Town,Western Cape,Wholesale,2024-08-27
1481,Lerato Pillay,customer1481@example.co.za,0711384915,Durban,KwaZulu-Natal,Wholesale,2023-07-07
1482,Mpho Naidoo,customer1482@example.co.za,0832161974,Gqeberha,Eastern Cape,Corporate,2024-04-09
1483,Kagiso Nkosi,customer1483@example.co.za,0718041764,Johannesburg,Gauteng,Small Business,2023-06-16
1484,Lerato Naidoo,customer1484@example.co.za,0766738129,Pretoria,Gauteng,Corporate,2022-12-03
1485,Bongani Daniels,customer1485@example.co.za,0768977556,Durban,KwaZulu-Natal,Small Business,2024-06-13
1486,Chantelle Mokoena,customer1486@example.co.za,0784331283,Bloemfontein,Free State,Retail,2025-03-30
1487,Anele Maseko,customer1487@example.co.za,0796310245,Kimberley,Northern Cape,Retail,2022-11-05
1488,Anele Mahlangu,customer1488@example.co.za,0716308442,East London,Eastern Cape,Retail,2024-04-12
1489,Thabo Nkosi,customer1489@example.co.za,0713109184,Gqeberha,Eastern Cape,Wholesale,2025-03-30
1490,Lerato Pillay,customer1490@example.co.za,0794148361,Johannesburg,Gauteng,Wholesale,2025-01-23
1491,Chantelle Pillay,customer1491@example.co.za,0844519240,Pretoria,Gauteng,Small Business,2025-03-27
1492,Bongani Mabena,customer1492@example.co.za,0826065787,Cape Town,Western Cape,Corporate,2024-10-25
1493,Amahle Nkosi,customer1493@example.co.za,0767885148,Johannesburg,Gauteng,Corporate,2023-12-23
1494,Jason Maseko,customer1494@example.co.za,0823949666,Mbombela,Mpumalanga,Wholesale,2024-05-27
1495,Mpho van Wyk,customer1495@example.co.za,0788312788,Bloemfontein,Free State,Wholesale,2023-08-07
1496,Kagiso Jacobs,customer1496@example.co.za,0822741677,Polokwane,Limpopo,Retail,2022-02-03
1497,Jason Jacobs,customer1497@example.co.za,0762672723,Kimberley,Northern Cape,Wholesale,2024-10-27
1498,Lerato Smith,customer1498@example.co.za,0718057182,Kimberley,Northern Cape,Small Business,2023-04-02
1499,Chantelle Jacobs,customer1499@example.co.za,0838878148,East London,Eastern Cape,Retail,2023-12-20
1500,Jason Adams,customer1500@example.co.za,0827285479,East London,Eastern Cape,Small Business,2024-11-05
1501,Nomsa Mthembu,customer1501@example.co.za,0847957788,Gqeberha,Eastern Cape,Small Business,2022-01-09
1502,Lerato Mokoena,customer1502@example.co.za,0823573211,Polokwane,Limpopo,Corporate,2024-11-28
1503,Ayanda Maseko,customer1503@example.co.za,0838214533,Kimberley,Northern Cape,Small Business,2025-02-12
1504,Zanele Adams,customer1504@example.co.za,0711865385,Polokwane,Limpopo,Wholesale,2022-09-21
1505,Mpho Adams,customer1505@example.co.za,0849678469,Polokwane,Limpopo,Small Business,2024-06-14
1506,Naledi Dlamini,customer1506@example.co.za,0782985964,Durban,KwaZulu-Natal,Wholesale,2023-06-17
1507,Mpho Maseko,customer1507@example.co.za,0832564549,Mbombela,Mpumalanga,Retail,2022-02-22
1508,Thabo Dlamini,customer1508@example.co.za,0822321583,Polokwane,Limpopo,Wholesale,2022-02-21
1509,Liam Mabena,customer1509@example.co.za,0835021865,Pretoria,Gauteng,Small Business,2023-09-01
1510,Sibusiso Adams,customer1510@example.co.za,0715370124,Durban,KwaZulu-Natal,Retail,2023-07-18
1511,Anele Mokoena,customer1511@example.co.za,0792735086,Johannesburg,Gauteng,Retail,2024-07-29
1512,Naledi Jacobs,customer1512@example.co.za,0835738943,Kimberley,Northern Cape,Corporate,2023-01-05
1513,Sipho Mahlangu,customer1513@example.co.za,0717063240,Johannesburg,Gauteng,Small Business,2024-03-11
1514,Amahle Mokoena,customer1514@example.co.za,0762234399,Johannesburg,Gauteng,Wholesale,2022-06-06
1515,Jason Adams,customer1515@example.co.za,0848564486,Durban,KwaZulu-Natal,Small Business,2023-01-04
1516,Thabo van Wyk,customer1516@example.co.za,0791527651,Gqeberha,Eastern Cape,Retail,2023-12-04
1517,Amahle Mokoena,customer1517@example.co.za,0839753488,Bloemfontein,Free State,Corporate,2022-09-07
1518,Thabo Mokoena,customer1518@example.co.za,0789585651,Durban,KwaZulu-Natal,Small Business,2023-03-19
1519,Naledi Pillay,customer1519@example.co.za,0826495204,Bloemfontein,Free State,Small Business,2023-03-27
1520,Anele Mthembu,customer1520@example.co.za,0849079485,Johannesburg,Gauteng,Small Business,2022-07-08
1521,Kagiso Nkosi,customer1521@example.co.za,0799318172,Bloemfontein,Free State,Wholesale,2024-11-15
1522,Zanele Mthembu,customer1522@example.co.za,0834319815,Polokwane,Limpopo,Corporate,2024-03-15
1523,Kagiso van Wyk,customer1523@example.co.za,0714453284,Johannesburg,Gauteng,Wholesale,2024-06-06
1524,Jason Mthembu,customer1524@example.co.za,0716347715,East London,Eastern Cape,Retail,2024-02-24
1525,Zanele Mabena,customer1525@example.co.za,0842078208,Polokwane,Limpopo,Wholesale,2022-12-09
1526,Nomsa Daniels,customer1526@example.co.za,0849900282,Cape Town,Western Cape,Corporate,2024-03-26
1527,Naledi van Wyk,customer1527@example.co.za,0716413691,Cape Town,Western Cape,Wholesale,2023-01-16
1528,Sibusiso Naidoo,customer1528@example.co.za,0837235425,Bloemfontein,Free State,Corporate,2022-10-25
1529,Naledi Mokoena,customer1529@example.co.za,0841182888,Bloemfontein,Free State,Corporate,2023-03-14
1530,Ayanda Botha,customer1530@example.co.za,782111241,East London,Eastern Cape,Wholesale,2023-08-04
1531,Zanele Pillay,customer1531@example.co.za,0825664879,Kimberley,Northern Cape,Retail,2025-03-21
1532,Jason Maseko,customer1532@example.co.za,0716370746,Polokwane,Limpopo,Small Business,2023-02-08
1533,Amahle Mahlangu,customer1533@example.co.za,825603927,Cape Town,Western Cape,Wholesale,2022-09-02
1534,Liam van Wyk, customer1534@example.co.za,0786484048,Johannesburg,Gauteng,Wholesale,2023-04-30
1535,Thabo Smith,customer1535@example.co.za,0821077963,Kimberley,Northern Cape,Wholesale,2023-08-06
1536,Chantelle Ndlovu,customer1536@example.co.za,0789850211,Pretoria,Gauteng,Retail,2023-11-22
1537,Sipho Mahlangu,customer1537@example.co.za,0827963867,Cape Town,Western Cape,Corporate,2023-07-17
1538,Bongani Adams,customer1538@example.co.za,0826254198,Bloemfontein,Free State,Wholesale,2022-04-07
1539,Kagiso Nkosi,customer1539@example.co.za,0763036971,Polokwane,Limpopo,Corporate,2022-07-30
1540,Sibusiso Ndlovu,customer1540@example.co.za,0711174416,Cape Town,Western Cape,Small Business,2022-08-04
1541,Jason Botha,customer1541@example.co.za,0832476675,Bloemfontein,Free State,Small Business,2024-01-26
1542,Thabo Ndlovu,customer1542@example.co.za,0841722698,Mbombela,Mpumalanga,Retail,2022-04-09
1543,Sipho Mthembu,customer1543@example.co.za,0847367900,Gqeberha,Eastern Cape,Corporate,2022-12-15
